Id,Home Number,Reading,Status,Date,Time,Temperature,Humidity
31402,314forAI,4.849999905,UP,07-03-24,11:57,20.10000038,56.59999847
31402,314forAI,4.849999905,UP,07-03-24,11:57,20.10000038,56.20000076
31402,314forAI,4.850999832,UP,07-03-24,11:57,20.20000076,56.20000076
31402,314forAI,4.850999832,UP,07-03-24,11:57,20.20000076,56.09999847
31402,314forAI,4.866000175,UP,07-03-24,12:07,20.20000076,56
31402,314forAI,4.885000229,UP,07-03-24,12:17,20.39999962,55.79999924
31402,314forAI,4.902999878,UP,07-03-24,12:27,20.29999924,56.59999847
31402,314forAI,4.920000076,UP,07-03-24,12:37,20.5,55.40000153
31402,314forAI,4.936999798,UP,07-03-24,12:47,20.29999924,53.40000153
31402,314forAI,4.953000069,UP,07-03-24,12:57,20.39999962,52.40000153
31402,314forAI,4.968999863,UP,07-03-24,13:07,20.79999924,50.09999847
31402,314forAI,4.982999802,UP,07-03-24,13:17,20.5,50.90000153
31402,314forAI,4.997000217,UP,07-03-24,13:27,20.29999924,52
31402,314forAI,5.012000084,UP,07-03-24,13:37,20.20000076,51.40000153
31402,314forAI,5.026000023,UP,07-03-24,13:47,20.20000076,51.59999847
31402,314forAI,5.039999962,UP,07-03-24,13:57,20.20000076,51.79999924
31402,314forAI,5.053999901,UP,07-03-24,14:07,20.20000076,52.5
31402,314forAI,5.068999767,UP,07-03-24,14:17,20.20000076,52.70000076
31402,314forAI,5.083000183,UP,07-03-24,14:27,20.20000076,52.79999924
31402,314forAI,5.102000237,UP,07-03-24,14:37,20.20000076,53.09999847
31402,314forAI,5.118999958,UP,07-03-24,14:47,20.39999962,53.5
31402,314forAI,5.135000229,UP,07-03-24,14:57,20.60000038,53.79999924
31402,314forAI,5.157000065,UP,07-03-24,15:07,20.70000076,54.20000076
31402,314forAI,5.175000191,UP,07-03-24,15:17,20.79999924,53.70000076
31402,314forAI,5.203999996,UP,07-03-24,15:27,20.89999962,53.40000153
31402,314forAI,5.230000019,UP,07-03-24,15:37,21,52.70000076
31402,314forAI,5.255000114,UP,07-03-24,15:47,21.20000076,51.09999847
31402,314forAI,5.255000114,UP,07-03-24,15:47,21.29999924,49.5
31402,314forAI,5.282000065,UP,07-03-24,15:57,21.29999924,49.5
31402,314forAI,5.308000088,UP,07-03-24,16:07,21.39999962,49
31402,314forAI,5.34100008,UP,07-03-24,16:17,21.5,47.59999847
31402,314forAI,5.375,UP,07-03-24,16:27,21.39999962,48
31402,314forAI,5.40899992,UP,07-03-24,16:37,21.5,48.5
31402,314forAI,5.44299984,UP,07-03-24,16:47,21.5,49.09999847
31402,314forAI,5.475999832,UP,07-03-24,16:57,21.5,49.79999924
31402,314forAI,5.481999874,UP,07-03-24,17:00,21.60000038,50
31402,314forAI,5.502999783,UP,07-03-24,17:07,21.60000038,49.90000153
31402,314forAI,5.525000095,UP,07-03-24,17:18,21.60000038,50.5
31402,314forAI,5.544000149,UP,07-03-24,17:28,21.70000076,51
31402,314forAI,5.56099987,UP,07-03-24,17:38,21.70000076,51.70000076
31402,314forAI,5.578000069,UP,07-03-24,17:48,21.70000076,52.59999847
31402,314forAI,5.59499979,UP,07-03-24,17:58,21.70000076,53
31402,314forAI,5.611999989,UP,07-03-24,18:08,21.70000076,53.5
31402,314forAI,5.629000187,UP,07-03-24,18:18,21.70000076,54.09999847
31402,314forAI,5.644999981,UP,07-03-24,18:28,21.70000076,54.59999847
31402,314forAI,5.650000095,UP,07-03-24,18:38,21.70000076,55.09999847
31402,314forAI,5.650000095,UP,07-03-24,18:48,21.60000038,55.59999847
31402,314forAI,5.651000023,UP,07-03-24,18:58,21.39999962,55.70000076
31402,314forAI,5.651000023,UP,07-03-24,19:08,21.29999924,55.59999847
31402,314forAI,5.65199995,UP,07-03-24,19:18,21.29999924,55.09999847
31402,314forAI,5.65199995,UP,07-03-24,19:28,21.29999924,54.90000153
31402,314forAI,5.652999878,UP,07-03-24,19:38,21.20000076,54.90000153
31402,314forAI,5.653999805,UP,07-03-24,19:48,21.20000076,54.5
31402,314forAI,5.653999805,UP,07-03-24,19:58,21.10000038,54.59999847
31402,314forAI,5.65500021,UP,07-03-24,20:08,21.20000076,54.40000153
31402,314forAI,5.65500021,UP,07-03-24,20:18,21.20000076,54.5
31402,314forAI,5.656000137,UP,07-03-24,20:28,21.20000076,54.5
31402,314forAI,5.656000137,UP,07-03-24,20:38,21.20000076,54.29999924
31402,314forAI,5.657000065,UP,07-03-24,20:48,21.20000076,54.5
31402,314forAI,5.657000065,UP,07-03-24,20:58,21.20000076,54.40000153
31402,314forAI,5.657999992,UP,07-03-24,21:08,21.20000076,54.59999847
31402,314forAI,5.657999992,UP,07-03-24,21:18,21.20000076,54.5
31402,314forAI,5.65899992,UP,07-03-24,21:28,21.20000076,54.29999924
31402,314forAI,5.659999847,UP,07-03-24,21:38,21.20000076,54.29999924
31402,314forAI,5.659999847,UP,07-03-24,21:48,21.10000038,54.5
31402,314forAI,5.660999775,UP,07-03-24,21:58,21.10000038,54.59999847
31402,314forAI,5.660999775,UP,07-03-24,22:08,20.89999962,55.5
31402,314forAI,5.662000179,UP,07-03-24,22:18,20.89999962,55.5
31402,314forAI,5.662000179,UP,07-03-24,22:28,20.89999962,55.59999847
31402,314forAI,5.662000179,UP,07-03-24,22:38,20.89999962,55.79999924
31402,314forAI,5.663000107,UP,07-03-24,22:48,20.79999924,56.09999847
31402,314forAI,5.663000107,UP,07-03-24,22:58,20.79999924,56.09999847
31402,314forAI,5.663000107,UP,07-03-24,23:08,20.79999924,56.29999924
31402,314forAI,5.664000034,UP,07-03-24,23:18,20.79999924,56.29999924
31402,314forAI,5.664000034,UP,07-03-24,23:28,20.70000076,56.59999847
31402,314forAI,5.664000034,UP,07-03-24,23:38,20.70000076,57
31402,314forAI,5.664999962,UP,07-03-24,23:48,20.79999924,56.70000076
31402,314forAI,5.664999962,UP,07-03-24,23:58,20.70000076,56.79999924
31402,314forAI,5.664999962,UP,08-03-24,0:08,20.70000076,57.09999847
31402,314forAI,5.665999889,UP,08-03-24,0:18,20.60000038,57.09999847
31402,314forAI,5.665999889,UP,08-03-24,0:28,20.5,57.59999847
31402,314forAI,5.666999817,UP,08-03-24,0:38,20.60000038,57.40000153
31402,314forAI,5.666999817,UP,08-03-24,0:48,20.60000038,57.70000076
31402,314forAI,5.666999817,UP,08-03-24,0:58,20.60000038,57.59999847
31402,314forAI,5.668000221,UP,08-03-24,1:08,20.5,58.09999847
31402,314forAI,5.668000221,UP,08-03-24,1:18,20.5,58.20000076
31402,314forAI,5.668000221,UP,08-03-24,1:28,20.5,58.09999847
31402,314forAI,5.669000149,UP,08-03-24,1:38,20.39999962,58.40000153
31402,314forAI,5.669000149,UP,08-03-24,1:48,20.39999962,58.5
31402,314forAI,5.669000149,UP,08-03-24,1:58,20.39999962,58.79999924
31402,314forAI,5.670000076,UP,08-03-24,2:08,20.39999962,58.59999847
31402,314forAI,5.670000076,UP,08-03-24,2:18,20.39999962,58.70000076
31402,314forAI,5.670000076,UP,08-03-24,2:28,20.29999924,58.90000153
31402,314forAI,5.670000076,UP,08-03-24,2:38,20.29999924,58.90000153
31402,314forAI,5.671000004,UP,08-03-24,2:48,20.20000076,59.09999847
31402,314forAI,5.671000004,UP,08-03-24,2:58,20.20000076,59.20000076
31402,314forAI,5.671000004,UP,08-03-24,3:08,20.20000076,59.29999924
31402,314forAI,5.671999931,UP,08-03-24,3:18,20.10000038,59.29999924
31402,314forAI,5.671999931,UP,08-03-24,3:28,20,59.79999924
31402,314forAI,5.671999931,UP,08-03-24,3:38,19.89999962,60.20000076
31402,314forAI,5.672999859,UP,08-03-24,3:48,20,59.79999924
31402,314forAI,5.672999859,UP,08-03-24,3:59,19.89999962,60.09999847
31402,314forAI,5.672999859,UP,08-03-24,4:09,19.89999962,60
31402,314forAI,5.673999786,UP,08-03-24,4:19,19.79999924,60.20000076
31402,314forAI,5.673999786,UP,08-03-24,4:29,19.79999924,60.09999847
31402,314forAI,5.673999786,UP,08-03-24,4:39,19.79999924,60.09999847
31402,314forAI,5.675000191,UP,08-03-24,4:49,19.70000076,60.29999924
31402,314forAI,5.675000191,UP,08-03-24,4:59,19.70000076,60.20000076
31402,314forAI,5.675000191,UP,08-03-24,5:09,19.70000076,60.20000076
31402,314forAI,5.675000191,UP,08-03-24,5:19,19.70000076,60.29999924
31402,314forAI,5.676000118,UP,08-03-24,5:29,19.79999924,60.20000076
31402,314forAI,5.676000118,UP,08-03-24,5:39,19.70000076,60.20000076
31402,314forAI,5.676000118,UP,08-03-24,5:49,19.79999924,60.29999924
31402,314forAI,5.677000046,UP,08-03-24,5:59,19.70000076,60.29999924
31402,314forAI,5.677000046,UP,08-03-24,6:09,19.70000076,60.29999924
31402,314forAI,5.677000046,UP,08-03-24,6:19,19.79999924,60.09999847
31402,314forAI,5.677000046,UP,08-03-24,6:29,19.70000076,60.5
31402,314forAI,5.677999973,UP,08-03-24,6:39,19.70000076,60.09999847
31402,314forAI,5.677999973,UP,08-03-24,6:49,19.70000076,60.40000153
31402,314forAI,5.677999973,UP,08-03-24,6:59,19.70000076,60.29999924
31402,314forAI,5.678999901,UP,08-03-24,7:09,19.60000038,60.5
31402,314forAI,5.678999901,UP,08-03-24,7:19,19.60000038,60.40000153
31402,314forAI,5.678999901,UP,08-03-24,7:29,19.60000038,60.59999847
31402,314forAI,5.679999828,UP,08-03-24,7:39,19.5,60.5
31402,314forAI,5.679999828,UP,08-03-24,7:49,19.60000038,60.5
31402,314forAI,5.679999828,UP,08-03-24,7:59,19.5,60.59999847
31402,314forAI,5.681000233,UP,08-03-24,8:09,19.5,60.40000153
31402,314forAI,5.681000233,UP,08-03-24,8:19,19.60000038,60.5
31402,314forAI,5.681000233,UP,08-03-24,8:29,19.5,60.70000076
31402,314forAI,5.68200016,UP,08-03-24,8:39,19.60000038,60.40000153
31402,314forAI,5.68200016,UP,08-03-24,8:49,19.60000038,60.70000076
31402,314forAI,5.68200016,UP,08-03-24,8:49,19.60000038,60.79999924
31402,314forAI,5.68200016,UP,08-03-24,8:49,19.60000038,60.79999924
31402,314forAI,5.68200016,UP,08-03-24,8:49,19.60000038,60.79999924
31402,314forAI,5.68200016,UP,08-03-24,8:50,19.60000038,60.79999924
31402,314forAI,5.68200016,UP,08-03-24,8:50,19.60000038,60.79999924
31402,314forAI,5.68200016,UP,08-03-24,8:50,19.60000038,60.79999924
31402,314forAI,5.68200016,UP,08-03-24,8:59,19.60000038,60.79999924
31402,314forAI,5.68200016,UP,08-03-24,9:09,19.60000038,60.79999924
31402,314forAI,5.68200016,UP,08-03-24,9:09,19.60000038,60.90000153
31402,314forAI,5.68200016,UP,08-03-24,9:09,19.60000038,60.79999924
31402,314forAI,5.683000088,UP,08-03-24,9:16,19.5,60.70000076
31402,314forAI,5.683000088,UP,08-03-24,9:26,19.5,60.70000076
31402,314forAI,5.683000088,UP,08-03-24,9:36,19.60000038,59.5
31402,314forAI,5.684000015,UP,08-03-24,9:46,19.70000076,59
31402,314forAI,5.698999882,UP,08-03-24,9:56,19.79999924,58.40000153
31402,314forAI,5.711999893,UP,08-03-24,10:06,20,57.59999847
31402,314forAI,5.717999935,UP,08-03-24,10:11,20.29999924,57.09999847
31402,314forAI,5.71999979,UP,08-03-24,10:12,20.29999924,57
31402,314forAI,5.742000103,UP,08-03-24,10:22,20.20000076,57
31402,314forAI,5.743000031,UP,08-03-24,10:22,20.39999962,56.09999847
31402,314forAI,5.776000023,UP,08-03-24,10:32,20.39999962,56
31402,314forAI,5.809000015,UP,08-03-24,10:42,20.5,56.59999847
31402,314forAI,5.84100008,UP,08-03-24,10:52,20.39999962,54.70000076
31402,314forAI,5.874000072,UP,08-03-24,11:02,20.29999924,53.59999847
31402,314forAI,5.902999878,UP,08-03-24,11:12,20.5,53.70000076
31402,314forAI,5.929999828,UP,08-03-24,11:22,20.39999962,51.29999924
31402,314forAI,5.954999924,UP,08-03-24,11:32,20.60000038,49
31402,314forAI,5.978000164,UP,08-03-24,11:42,20.60000038,46.59999847
31402,314forAI,6,UP,08-03-24,11:52,20.70000076,46.40000153
31402,314forAI,6.019999981,UP,08-03-24,12:02,20.70000076,45.20000076
31402,314forAI,6.047999859,UP,08-03-24,12:12,20.70000076,42.40000153
31402,314forAI,6.073999882,UP,08-03-24,12:22,20.89999962,42.79999924
31402,314forAI,6.098999977,UP,08-03-24,12:32,20.89999962,43.40000153
31402,314forAI,6.123000145,UP,08-03-24,12:42,21.10000038,44.20000076
31402,314forAI,6.145999908,UP,08-03-24,12:52,21.20000076,43.09999847
31402,314forAI,6.165999889,UP,08-03-24,13:03,21.20000076,43.90000153
31402,314forAI,6.179999828,UP,08-03-24,13:13,21.29999924,44.70000076
31402,314forAI,6.193999767,UP,08-03-24,13:23,20.89999962,45.20000076
31402,314forAI,6.206999779,UP,08-03-24,13:33,20.89999962,45.09999847
31402,314forAI,6.221000195,UP,08-03-24,13:43,20.79999924,45.40000153
31402,314forAI,6.235000134,UP,08-03-24,13:53,20.79999924,45.70000076
31402,314forAI,6.248000145,UP,08-03-24,14:03,20.79999924,45.5
31402,314forAI,6.248000145,UP,08-03-24,14:03,20.79999924,45.29999924
31402,314forAI,6.262000084,UP,08-03-24,14:13,20.79999924,45.29999924
31402,314forAI,6.275000095,UP,08-03-24,14:23,20.79999924,45.5
31402,314forAI,6.289000034,UP,08-03-24,14:33,20.89999962,45.20000076
31402,314forAI,6.302000046,UP,08-03-24,14:43,20.89999962,44.90000153
31402,314forAI,6.315999985,UP,08-03-24,14:53,21.10000038,44
31402,314forAI,6.333000183,UP,08-03-24,15:03,21.29999924,43.5
31402,314forAI,6.347000122,UP,08-03-24,15:13,21.60000038,43.70000076
31402,314forAI,6.361999989,UP,08-03-24,15:23,21.79999924,43.20000076
31402,314forAI,6.376999855,UP,08-03-24,15:33,21.79999924,43.5
31402,314forAI,6.393000126,UP,08-03-24,15:43,21.79999924,43.40000153
31402,314forAI,6.407999992,UP,08-03-24,15:53,21.79999924,43.5
31402,314forAI,6.422999859,UP,08-03-24,16:03,22,44
31402,314forAI,6.438000202,UP,08-03-24,16:13,22.10000038,44.29999924
31402,314forAI,6.452000141,UP,08-03-24,16:23,22.20000076,44.70000076
31402,314forAI,6.467000008,UP,08-03-24,16:33,22.29999924,44.90000153
31402,314forAI,6.480999947,UP,08-03-24,16:43,22.20000076,45
31402,314forAI,6.495999813,UP,08-03-24,16:53,22.20000076,45.59999847
31402,314forAI,6.506000042,UP,08-03-24,17:00,22.20000076,46.40000153
31402,314forAI,6.510000229,UP,08-03-24,17:03,22.29999924,46.40000153
31402,314forAI,6.525000095,UP,08-03-24,17:13,22.29999924,46.40000153
31402,314forAI,6.539999962,UP,08-03-24,17:23,22.39999962,46.59999847
31402,314forAI,6.559999943,UP,08-03-24,17:33,22.29999924,46.5
31402,314forAI,6.581999779,UP,08-03-24,17:43,22.39999962,47.20000076
31402,314forAI,6.605000019,UP,08-03-24,17:53,22.29999924,47.90000153
31402,314forAI,6.617000103,UP,08-03-24,18:03,22.39999962,48.5
31402,314forAI,6.617000103,UP,08-03-24,18:13,22.29999924,49.20000076
31402,314forAI,6.617000103,UP,08-03-24,18:23,22,49.40000153
31402,314forAI,6.617000103,UP,08-03-24,18:33,21.89999962,49.40000153
31402,314forAI,6.618000031,UP,08-03-24,18:43,21.89999962,49.20000076
31402,314forAI,6.618000031,UP,08-03-24,18:53,21.79999924,49.20000076
31402,314forAI,6.618000031,UP,08-03-24,19:03,21.79999924,49.29999924
31402,314forAI,6.618999958,UP,08-03-24,19:13,21.79999924,49.20000076
31402,314forAI,6.618999958,UP,08-03-24,19:23,21.79999924,49.5
31402,314forAI,6.618999958,UP,08-03-24,19:33,21.79999924,49.59999847
31402,314forAI,6.618999958,UP,08-03-24,19:43,21.70000076,50.20000076
31402,314forAI,6.619999886,UP,08-03-24,19:53,21.70000076,50.40000153
31402,314forAI,6.619999886,UP,08-03-24,20:03,21.70000076,50.5
31402,314forAI,6.619999886,UP,08-03-24,20:13,21.70000076,50.90000153
31402,314forAI,6.620999813,UP,08-03-24,20:23,21.70000076,51.09999847
31402,314forAI,6.620999813,UP,08-03-24,20:33,21.70000076,51.40000153
31402,314forAI,6.620999813,UP,08-03-24,20:43,21.70000076,51.5
31402,314forAI,6.620999813,UP,08-03-24,20:53,21.79999924,51.70000076
31402,314forAI,6.622000217,UP,08-03-24,21:03,21.79999924,52.09999847
31402,314forAI,6.622000217,UP,08-03-24,21:13,21.79999924,52.29999924
31402,314forAI,6.622000217,UP,08-03-24,21:23,21.70000076,52.5
31402,314forAI,6.623000145,UP,08-03-24,21:33,21.70000076,52.90000153
31402,314forAI,6.623000145,UP,08-03-24,21:43,21.60000038,53.09999847
31402,314forAI,6.623000145,UP,08-03-24,21:43,21.60000038,53.40000153
31402,314forAI,6.623000145,UP,08-03-24,21:44,21.60000038,53.40000153
31402,314forAI,6.623000145,UP,08-03-24,21:53,21.60000038,53.40000153
31402,314forAI,6.623000145,UP,08-03-24,22:03,21.5,53.79999924
31402,314forAI,6.624000072,UP,08-03-24,22:13,21.5,54
31402,314forAI,6.624000072,UP,08-03-24,22:23,21.5,54.29999924
31402,314forAI,6.624000072,UP,08-03-24,22:33,21.39999962,54.70000076
31402,314forAI,6.625,UP,08-03-24,22:43,21.29999924,55
31402,314forAI,6.625,UP,08-03-24,22:44,21.29999924,55.20000076
31402,314forAI,6.625,UP,08-03-24,22:53,21.29999924,55.20000076
31402,314forAI,6.625,UP,08-03-24,23:03,21.29999924,55.5
31402,314forAI,6.625999928,UP,08-03-24,23:13,21.29999924,55.59999847
31402,314forAI,6.625999928,UP,08-03-24,23:23,21.20000076,55.70000076
31402,314forAI,6.625999928,UP,08-03-24,23:33,21.29999924,55.70000076
31402,314forAI,6.625999928,UP,08-03-24,23:43,21.20000076,56.09999847
31402,314forAI,6.626999855,UP,08-03-24,23:53,21.10000038,56.09999847
31402,314forAI,6.626999855,UP,09-03-24,0:03,21.20000076,56.29999924
31402,314forAI,6.626999855,UP,09-03-24,0:13,21.10000038,56.40000153
31402,314forAI,6.627999783,UP,09-03-24,0:23,21.10000038,56.70000076
31402,314forAI,6.627999783,UP,09-03-24,0:33,21.10000038,56.70000076
31402,314forAI,6.627999783,UP,09-03-24,0:43,21.10000038,56.90000153
31402,314forAI,6.627999783,UP,09-03-24,0:53,21,57.20000076
31402,314forAI,6.629000187,UP,09-03-24,1:04,21,57.20000076
31402,314forAI,6.629000187,UP,09-03-24,1:14,20.89999962,57.40000153
31402,314forAI,6.629000187,UP,09-03-24,1:24,20.89999962,57.5
31402,314forAI,6.630000114,UP,09-03-24,1:34,21,57.40000153
31402,314forAI,6.630000114,UP,09-03-24,1:44,21,57.5
31402,314forAI,6.630000114,UP,09-03-24,1:54,20.89999962,57.79999924
31402,314forAI,6.631000042,UP,09-03-24,2:04,20.89999962,57.90000153
31402,314forAI,6.631000042,UP,09-03-24,2:14,20.70000076,58.09999847
31402,314forAI,6.631000042,UP,09-03-24,2:24,20.70000076,58.29999924
31402,314forAI,6.631999969,UP,09-03-24,2:34,20.60000038,58.59999847
31402,314forAI,6.631999969,UP,09-03-24,2:44,20.60000038,58.70000076
31402,314forAI,6.631999969,UP,09-03-24,2:54,20.60000038,58.79999924
31402,314forAI,6.631999969,UP,09-03-24,3:04,20.5,59
31402,314forAI,6.632999897,UP,09-03-24,3:14,20.39999962,59.09999847
31402,314forAI,6.632999897,UP,09-03-24,3:24,20.39999962,59.20000076
31402,314forAI,6.632999897,UP,09-03-24,3:34,20.29999924,59.29999924
31402,314forAI,6.633999825,UP,09-03-24,3:44,20.29999924,59.40000153
31402,314forAI,6.633999825,UP,09-03-24,3:54,20.29999924,59.5
31402,314forAI,6.633999825,UP,09-03-24,4:04,20.29999924,59.40000153
31402,314forAI,6.635000229,UP,09-03-24,4:14,20.20000076,59.70000076
31402,314forAI,6.635000229,UP,09-03-24,4:24,20.29999924,59.70000076
31402,314forAI,6.635000229,UP,09-03-24,4:34,20.29999924,59.70000076
31402,314forAI,6.635000229,UP,09-03-24,4:44,20.29999924,59.59999847
31402,314forAI,6.636000156,UP,09-03-24,4:54,20.20000076,59.70000076
31402,314forAI,6.636000156,UP,09-03-24,5:04,20.20000076,59.79999924
31402,314forAI,6.636000156,UP,09-03-24,5:14,20,60.09999847
31402,314forAI,6.637000084,UP,09-03-24,5:24,20,60.20000076
31402,314forAI,6.637000084,UP,09-03-24,5:24,19.79999924,60.59999847
31402,314forAI,6.637000084,UP,09-03-24,5:34,19.79999924,60.59999847
31402,314forAI,6.637000084,UP,09-03-24,5:44,19.79999924,60.59999847
31402,314forAI,6.637000084,UP,09-03-24,5:54,19.79999924,60.5
31402,314forAI,6.638000011,UP,09-03-24,6:04,19.79999924,60.70000076
31402,314forAI,6.638000011,UP,09-03-24,6:14,19.70000076,60.79999924
31402,314forAI,6.638000011,UP,09-03-24,6:14,19.70000076,60.90000153
31402,314forAI,6.638000011,UP,09-03-24,6:14,19.70000076,60.79999924
31402,314forAI,6.638000011,UP,09-03-24,6:24,19.70000076,60.79999924
31402,314forAI,6.638999939,UP,09-03-24,6:34,19.60000038,61
31402,314forAI,6.638999939,UP,09-03-24,6:44,19.60000038,61.09999847
31402,314forAI,6.638999939,UP,09-03-24,6:54,19.60000038,60.90000153
31402,314forAI,6.639999866,UP,09-03-24,7:04,19.60000038,61
31402,314forAI,6.639999866,UP,09-03-24,7:14,19.5,61.09999847
31402,314forAI,6.639999866,UP,09-03-24,7:24,19.5,61
31402,314forAI,6.639999866,UP,09-03-24,7:34,19.5,61.09999847
31402,314forAI,6.640999794,UP,09-03-24,7:44,19.39999962,61.29999924
31402,314forAI,6.640999794,UP,09-03-24,7:54,19.39999962,61.20000076
31402,314forAI,6.640999794,UP,09-03-24,8:04,19.5,61.20000076
31402,314forAI,6.642000198,UP,09-03-24,8:14,19.5,61
31402,314forAI,6.642000198,UP,09-03-24,8:24,19.39999962,61.09999847
31402,314forAI,6.642000198,UP,09-03-24,8:34,19.39999962,61.20000076
31402,314forAI,6.642000198,UP,09-03-24,8:44,19.5,61.09999847
31402,314forAI,6.643000126,UP,09-03-24,8:54,19.39999962,61.5
31402,314forAI,6.643000126,UP,09-03-24,9:04,19.39999962,61.90000153
31402,314forAI,6.643000126,UP,09-03-24,9:14,19.5,61.90000153
31402,314forAI,6.644000053,UP,09-03-24,9:24,19.5,62.40000153
31402,314forAI,6.644000053,UP,09-03-24,9:34,19.60000038,62.40000153
31402,314forAI,6.644000053,UP,09-03-24,9:44,19.60000038,62.79999924
31402,314forAI,6.644000053,UP,09-03-24,9:54,19.70000076,63.09999847
31402,314forAI,6.644999981,UP,09-03-24,10:04,19.79999924,62.29999924
31402,314forAI,6.644999981,UP,09-03-24,10:14,19.89999962,62.29999924
31402,314forAI,6.644999981,UP,09-03-24,10:24,19.89999962,62.40000153
31402,314forAI,6.644999981,UP,09-03-24,10:34,20,62.40000153
31402,314forAI,6.645999908,UP,09-03-24,10:45,20,62.29999924
31402,314forAI,6.645999908,UP,09-03-24,10:55,20.10000038,62.40000153
31402,314forAI,6.645999908,UP,09-03-24,11:05,20,63
31402,314forAI,6.646999836,UP,09-03-24,11:15,20,63.40000153
31402,314forAI,6.646999836,UP,09-03-24,11:25,20.10000038,62.90000153
31402,314forAI,6.646999836,UP,09-03-24,11:35,20.10000038,62.59999847
31402,314forAI,6.646999836,UP,09-03-24,11:45,20.10000038,62.5
31402,314forAI,6.647999763,UP,09-03-24,11:55,20.10000038,62
31402,314forAI,6.647999763,UP,09-03-24,12:05,20.20000076,61.90000153
31402,314forAI,6.647999763,UP,09-03-24,12:15,20.20000076,61.59999847
31402,314forAI,6.649000168,UP,09-03-24,12:25,20.29999924,61.5
31402,314forAI,6.649000168,UP,09-03-24,12:35,20.29999924,61.20000076
31402,314forAI,6.649000168,UP,09-03-24,12:45,20.29999924,61.09999847
31402,314forAI,6.650000095,UP,09-03-24,12:55,20.39999962,60.90000153
31402,314forAI,6.650000095,UP,09-03-24,13:05,20.39999962,60.70000076
31402,314forAI,6.650000095,UP,09-03-24,13:15,20.5,60.59999847
31402,314forAI,6.650000095,UP,09-03-24,13:25,20.5,60.5
31402,314forAI,6.651000023,UP,09-03-24,13:35,20.5,60.5
31402,314forAI,6.651000023,UP,09-03-24,13:45,20.60000038,60.5
31402,314forAI,6.651000023,UP,09-03-24,13:55,20.60000038,60.5
31402,314forAI,6.65199995,UP,09-03-24,14:05,20.60000038,60.29999924
31402,314forAI,6.65199995,UP,09-03-24,14:15,20.70000076,60.09999847
31402,314forAI,6.65199995,UP,09-03-24,14:25,20.70000076,59.79999924
31402,314forAI,6.65199995,UP,09-03-24,14:35,20.70000076,59.59999847
31402,314forAI,6.652999878,UP,09-03-24,14:45,20.79999924,59.5
31402,314forAI,6.652999878,UP,09-03-24,14:55,20.79999924,59.40000153
31402,314forAI,6.652999878,UP,09-03-24,15:05,20.79999924,59.09999847
31402,314forAI,6.653999805,UP,09-03-24,15:15,20.79999924,58.90000153
31402,314forAI,6.653999805,UP,09-03-24,15:25,20.89999962,58.70000076
31402,314forAI,6.653999805,UP,09-03-24,15:35,20.89999962,58.5
31402,314forAI,6.65500021,UP,09-03-24,15:45,20.89999962,58.29999924
31402,314forAI,6.65500021,UP,09-03-24,15:55,21,58.20000076
31402,314forAI,6.65500021,UP,09-03-24,16:05,21,58.20000076
31402,314forAI,6.65500021,UP,09-03-24,16:15,21,58.09999847
31402,314forAI,6.656000137,UP,09-03-24,16:25,21.10000038,58.20000076
31402,314forAI,6.656000137,UP,09-03-24,16:35,21.10000038,58.09999847
31402,314forAI,6.656000137,UP,09-03-24,16:45,21.10000038,58
31402,314forAI,6.657000065,UP,09-03-24,16:55,21.20000076,57.79999924
31402,314forAI,6.657000065,UP,09-03-24,17:00,21.20000076,57.59999847
31402,314forAI,6.657000065,UP,09-03-24,17:05,21.20000076,57.59999847
31402,314forAI,6.657999992,UP,09-03-24,17:15,21.20000076,57.59999847
31402,314forAI,6.657999992,UP,09-03-24,17:25,21.29999924,57.79999924
31402,314forAI,6.657999992,UP,09-03-24,17:35,21.29999924,57.90000153
31402,314forAI,6.65899992,UP,09-03-24,17:45,21.29999924,58
31402,314forAI,6.65899992,UP,09-03-24,17:55,21.29999924,58.09999847
31402,314forAI,6.65899992,UP,09-03-24,18:05,21.29999924,58.29999924
31402,314forAI,6.65899992,UP,09-03-24,18:05,21.29999924,58.40000153
31402,314forAI,6.659999847,UP,09-03-24,18:15,21.29999924,58.29999924
31402,314forAI,6.659999847,UP,09-03-24,18:25,21.29999924,58.40000153
31402,314forAI,6.659999847,UP,09-03-24,18:35,21.29999924,58.40000153
31402,314forAI,6.660999775,UP,09-03-24,18:45,21.29999924,58.40000153
31402,314forAI,6.660999775,UP,09-03-24,18:55,21.29999924,58.40000153
31402,314forAI,6.660999775,UP,09-03-24,19:05,21.39999962,58.40000153
31402,314forAI,6.660999775,UP,09-03-24,19:15,21.39999962,58.5
31402,314forAI,6.662000179,UP,09-03-24,19:25,21.39999962,58.59999847
31402,314forAI,6.662000179,UP,09-03-24,19:35,21.39999962,58.70000076
31402,314forAI,6.662000179,UP,09-03-24,19:45,21.39999962,58.90000153
31402,314forAI,6.663000107,UP,09-03-24,19:55,21.39999962,59
31402,314forAI,6.663000107,UP,09-03-24,20:05,21.39999962,59.20000076
31402,314forAI,6.663000107,UP,09-03-24,20:06,21.39999962,59.59999847
31402,314forAI,6.663000107,UP,09-03-24,20:15,21.39999962,59.59999847
31402,314forAI,6.664000034,UP,09-03-24,20:25,21.39999962,59.70000076
31402,314forAI,6.664000034,UP,09-03-24,20:26,21.39999962,59.70000076
